originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"the current crisis must serve as an incentive for us to speed up the reform process which is underway. this process is necessary irrespective of enlargement, but enlargement and the present international context make it even more imperative and urgent.","den aktuelle krise bør motivere os til at fremskynde den igangværende reformproces, som er nødvendig uafhængigt af udvidelsen, men som udvidelsen og den aktuelle internationale situation gør endnu mere vigtig og presserende.",Letter Replacement,"the current crisis must serve as an incentive for us to speed up the reform process which is underway. this process is necessary irrespective of enlargement, bqt enlargement and the present international context make it even more imperative and urgent.","(0.99, 1.00)",0.9385522307631308,0.9767,0.9714285714285714,0.9714285714285714,0.9714285664285714,0.9487179487179488,0.9487179487179488,0.9487179437179488,0.9714285714285714,0.9714285714285714,0.9714285664285714,0.99,1.0,en
"interestingly, it would appear from a series of initiatives between prime ministers over the last month that they are all promoting employment as a priority and at the spring council, war permitting, it will be top of the agenda.","interessant nok fremgår det af en række initiativer mellem premierministre gennem den seneste måned, at de alle fremmer beskæftigelse som en prioritet, og på forårsrådsmødet vil den, om krigen tillader det, stå øverst på dagsordenen.",Word Replacement,"interestingly, it would appear from a series of initiatives between prime ministers over the last month that they are all promoting employment as a priority and at the spring council, war permitting, it will be top of bet agenda.","(0.95, 0.95)",0.945003141167813,0.9753,1.0,0.9714285714285714,0.9855072413778618,0.9473684210526316,0.9473684210526316,0.9473684160526316,1.0,0.9714285714285714,0.9855072413778618,0.95,0.95,en
"mr president, in this my first intervention i should like to say a few words about the commission's ruling. i shall outline our differences with mr friedrich's report and refer also to our final position.","hr. formand, i mit første indlæg vil jeg komme med nogle kommentarer om kommissionens udtalelse, hvor jeg vil påpege, hvor vi er uenige i hr. friedrichs betænkning, og jeg vil også komme med en kommentar om vores endelige holdning.",Random Word Addition,"mr president, in this my first intervention i should like to say a few words about the commission's ruling . i shall outline nonthermoplastic our differences with mr friedrich's report and refer also to our final position.","(0.95, 0.95)",0.935369573102062,0.9974,1.0,0.96875,0.984126979128244,0.9705882352941176,0.9428571428571428,0.9565217341314852,1.0,0.96875,0.984126979128244,0.95,0.95,en
"the enabling clause only provides either for all the members of the central banks to be present and for all of them to vote, or, alternatively, for a system of restricted voting. such a system would have to involve rotation.","ifølge enabling clause kræves det enten, at alle centralbankernes medlemmer er til stede, og at alle stemmer, eller også skal der findes et system med begrænset afstemning, der nødvendigvis skal være et rotationssystem.",Letter Order Swapping,"the enabling clause only provides either for all the members of the central banks to be present and for all of them to ovte, or, alternatively, for a system of restricted voting. such a system would have to involve rotation.","(0.99, 1.00)",0.9414356817218076,0.9777,0.9655172413793104,0.9655172413793104,0.9655172363793104,0.945945945945946,0.945945945945946,0.945945940945946,0.9655172413793104,0.9655172413793104,0.9655172363793104,0.99,1.0,en
"there is no doubt that the model presented by the central bank does provide for a weighting of the countries based on their respective financial and economic significance. as a result, the smaller countries are given a significant role.","centralbanken har foreslået en model, hvor der utvivlsomt sikres en vis balance mellem landene afhængig af deres økonomisk og finansielle betydning, og som dermed giver de mindste lande en meget vigtig rolle.",Letter Removal,"there is no doubt that the model presented by the central bank does provide for a weighting of the countries based on ther respective financial and economic significance. as a result, the smaller countries are given a significant role.","(1.00, 1.00)",0.9370011451812968,0.9761,0.9696969696969696,0.9696969696969696,0.96969696469697,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.9696969696969696,0.9696969696969696,0.96969696469697,1.0,1.0,en
"does the commission believe that it is right for these countries to be left to take that decision on their own, or does the commission believe that it is acceptable to intervene politically and financially in that decision?","finder kommissionen det rigtigt, at disse lande træffer beslutningen alene, eller finder kommissionen det acceptabelt at man blander sig politisk og økonomisk i beslutningen?",Word Replacement,"does the commission believe that it is right for these countries to be left to take that decision on their cryptomere, or does the commission believe that it is acceptable to intervene politically and financially in that decision?","(0.90, 0.95)",0.933651069586263,0.9749,0.9629629629629628,0.9629629629629628,0.9629629579629628,0.935483870967742,0.935483870967742,0.935483865967742,0.9629629629629628,0.9629629629629628,0.9629629579629628,0.9,0.95,en
"the directive will encourage the development of retirement schemes that are financially durable, provide companies with the capital they need through investment, and meet the needs of individuals that vary from one to another more effectively than statutory systems do.","direktivet vil fremme udviklingen af pensionsordninger, som er økonomisk holdbare, give virksomhederne den kapital, de har brug for, gennem investeringer og opfylde forskellige individuelle behov mere effektivt end de lovbestemte systemer.",Word Duplication,"the directive will encourage the development of retirement schemes that that are financially durable, provide companies with the capital they need through investment, and meet the needs of individuals that vary from one to another more effectively than statutory systems do.","(1.00, 1.00)",0.958079976522601,0.9976,1.0,1.0,0.999999995,1.0,0.975,0.9873417671526998,1.0,1.0,0.999999995,1.0,1.0,en
"lastly, mr president, and in addition to all of these reasons, we are not remaining neutral because we take the view that it is our duty always to stand shoulder to shoulder with our allies, in good times and bad.","endelig er vi, hr. formand, ud over af alle de anførte årsager ikke neutrale, fordi vi mener, at det er vores pligt altid at stå sammen med vores allierede i både gode og vanskelige tider.",Negation Removal,"lastly, mr president, and in addition to all of these reasons, we are remaining neutral because we take the view that it is our duty always to stand shoulder to shoulder with our allies, in good times and bad.","(0.95, 0.95)",0.9419492177147062,0.9799,0.9696969696969696,1.0,0.984615379616568,0.9487179487179488,0.9736842105263158,0.9610389560398044,0.9696969696969696,1.0,0.984615379616568,0.95,0.95,en
"we say to some of our european brothers that a vote in the security council contrary to the brussels document, contrary to the will of parliament and contrary to the commission's opinion would strike at the heart of europe.","vi fortæller nogle af vores europæiske brødre, at en beslutning i sikkerhedsrådet, som er i strid med bruxelles-dokumentet, med parlamentets vilje og med kommissionens udtalelse, ville ramme europa lige i hjertet.",Word Order Swapping,"we say to some our of european brothers that a vote in the security council contrary to the brussels document, contrary to the will of parliament and contrary to the commission's opinion would strike at the heart of europe. ","(0.99, 0.95)",0.9234516036858172,0.9996,1.0,0.9655172413793104,0.9824561353524162,0.9117647058823528,0.8857142857142857,0.8985507196387313,1.0,0.9655172413793104,0.9824561353524162,0.99,0.95,en
"we know that it will be impossible to maintain the military pressure in those circumstances indefinitely, and we know therefore that once the threat diminishes saddam hussein will be back to his old tricks of obstructing the inspectors.","vi ved, at det under disse omstændigheder vil være umuligt at opretholde det militære pres i det uendelige, og vi ved derfor, at når truslen først er aftaget, vil saddam hussein gå tilbage til sine gamle trick med at lægge hindringer i vejen for inspektørerne.",Word Order Swapping,"we that know it will be impossible to maintain the military pressure in those circumstances indefinitely, and we know therefore that once the threat diminishes saddam hussein will be back to his old tricks of obstructing the inspectors. ","(1.00, 1.00)",0.9401559168488932,0.9995,1.0,0.967741935483871,0.983606552378393,0.9428571428571428,0.8918918918918919,0.9166666616705248,1.0,0.967741935483871,0.983606552378393,1.0,1.0,en
"these are difficult times, but we have ability and experience on our side; the experience of previous greek presidencies and of the administration of the late andreas papandreou, who was firmly in favour of peace and the autonomy of europe.","det er svære tider, men vi har evnen og erfaringen på vores side, erfaringen fra de tidligere græske formandskaber og den afdøde andreas papandreous regering, som var en varm fortaler for fred og europas selvstændighed.",Word Duplication,"these are difficult times, but we have ability and experience on our side; the experience of of previous greek presidencies and of the administration of the late andreas papandreou, who was firmly in favour of peace and the autonomy of europe.","(1.00, 1.00)",0.9590619584781224,0.9977,1.0,1.0,0.999999995,1.0,0.9743589743589745,0.9870129820138304,1.0,1.0,0.999999995,1.0,1.0,en
